Landroid/nfc/ApduList$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nfc/ApduList$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nfc/ComponentNameAndUser;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nfc/ComponentNameAndUser;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nfc/ComponentNameAndUser;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/nfc/ComponentNameAndUser;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nfc/Entry$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nfc/Entry$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/nfc/Entry;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/nfc/Entry;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/nfc/ErrorCodes;-><init>()V,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_BUFFER_TO_SMALL:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_BUSY:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_CANCELLED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_CONNECT:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_DISCONNECT:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_INSUFFICIENT_RESOURCES:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_INVALID_PARAM:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_IO:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_NFC_ON:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_NOT_INITIALIZED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_NOT_SUPPORTED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_NO_SE_CONNECTED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_READ:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SAP_USED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SERVICE_NAME_USED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SE_ALREADY_SELECTED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SE_CONNECTED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SOCKET_CREATION:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SOCKET_NOT_CONNECTED:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_SOCKET_OPTIONS:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_TIMEOUT:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->ERROR_WRITE:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->SUCCESS:I,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->asString(I)Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/ErrorCodes;->isError(I)Z,unsupported
Landroid/nfc/FormatException;-><init>()V,public-api,sdk,system-api,test-api
Landroid/nfc/FormatException;-><init>(Ljava/lang/String;)V,public-api,sdk,system-api,test-api
Landroid/nfc/FormatException;-><init>(Ljava/lang/String;Ljava/lang/Throwable;)V,public-api,sdk,system-api,test-api
Landroid/nfc/IAppCallback$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/IAppCallback$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/IAppCallback$Stub$Proxy;->getInterfaceDescriptor()Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub$Proxy;->mRemote:Landroid/os/IBinder;,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub$Proxy;->onTagDiscovered(Landroid/nfc/Tag;)V,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub;-><init>()V,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub;->DESCRIPTOR:Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub;->TRANSACTION_onTagDiscovered:I,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/IAppCallback$Stub;->asInterface(Landroid/os/IBinder;)Landroid/nfc/IAppCallback;,lo-prio,max-target-o
Landroid/nfc/IAppCallback$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/IAppCallback;->onTagDiscovered(Landroid/nfc/Tag;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapter$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->addNfcUnlockHandler(Landroid/nfc/INfcUnlockHandler;[I)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapter$Stub$Proxy;->dispatch(Landroid/nfc/Tag;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getInterfaceDescriptor()Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getNfcAdapterExtrasInterface(Ljava/lang/String;)Landroid/nfc/INfcAdapterExtras;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getNfcCardEmulationInterface()Landroid/nfc/INfcCardEmulation;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getNfcDtaInterface(Ljava/lang/String;)Landroid/nfc/INfcDta;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getNfcFCardEmulationInterface()Landroid/nfc/INfcFCardEmulation;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getNfcTagInterface()Landroid/nfc/INfcTag;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->getState()I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->ignore(IILandroid/nfc/ITagRemovedCallback;)Z,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->mRemote:Landroid/os/IBinder;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->removeNfcUnlockHandler(Landroid/nfc/INfcUnlockHandler;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->setAppCallback(Landroid/nfc/IAppCallback;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->setForegroundDispatch(Landroid/app/PendingIntent;[Landroid/content/IntentFilter;Landroid/nfc/TechListParcel;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub$Proxy;->verifyNfcPermission()V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;-><init>()V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->DESCRIPTOR:Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_addNfcUnlockHandler:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_disable:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_dispatch:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_enable:I,lo-prio,max-target-r
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_getNfcAdapterExtrasInterface:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_getNfcCardEmulationInterface:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_getNfcDtaInterface:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_getNfcFCardEmulationInterface:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_getNfcTagInterface:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_getState:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_ignore:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_pausePolling:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_removeNfcUnlockHandler:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_resumePolling:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_setAppCallback:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_setForegroundDispatch:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_setReaderMode:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->TRANSACTION_verifyNfcPermission:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapter$Stub;->asInterface(Landroid/os/IBinder;)Landroid/nfc/INfcAdapter;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapter;->addNfcUnlockHandler(Landroid/nfc/INfcUnlockHandler;[I)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->dispatch(Landroid/nfc/Tag;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->getNfcAdapterExtrasInterface(Ljava/lang/String;)Landroid/nfc/INfcAdapterExtras;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->getNfcCardEmulationInterface()Landroid/nfc/INfcCardEmulation;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->getNfcDtaInterface(Ljava/lang/String;)Landroid/nfc/INfcDta;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->getNfcFCardEmulationInterface()Landroid/nfc/INfcFCardEmulation;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->getNfcTagInterface()Landroid/nfc/INfcTag;,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->getState()I,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->ignore(IILandroid/nfc/ITagRemovedCallback;)Z,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->removeNfcUnlockHandler(Landroid/nfc/INfcUnlockHandler;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->setAppCallback(Landroid/nfc/IAppCallback;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->setForegroundDispatch(Landroid/app/PendingIntent;[Landroid/content/IntentFilter;Landroid/nfc/TechListParcel;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapter;->verifyNfcPermission()V,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->authenticate(Ljava/lang/String;[B)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->close(Ljava/lang/String;Landroid/os/IBinder;)Landroid/os/Bundle;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->getCardEmulationRoute(Ljava/lang/String;)I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->getDriverName(Ljava/lang/String;)Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->getInterfaceDescriptor()Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->mRemote:Landroid/os/IBinder;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->open(Ljava/lang/String;Landroid/os/IBinder;)Landroid/os/Bundle;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->setCardEmulationRoute(Ljava/lang/String;I)V,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub$Proxy;->transceive(Ljava/lang/String;[B)Landroid/os/Bundle;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;-><init>()V,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->DESCRIPTOR:Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_authenticate:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_close:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_getCardEmulationRoute:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_getDriverName:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_open:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_setCardEmulationRoute:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->TRANSACTION_transceive:I,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapterExtras$Stub;->asInterface(Landroid/os/IBinder;)Landroid/nfc/INfcAdapterExtras;,lo-prio,max-target-o
Landroid/nfc/INfcAdapterExtras$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/INfcAdapterExtras;->authenticate(Ljava/lang/String;[B)V,max-target-r
Landroid/nfc/INfcAdapterExtras;->close(Ljava/lang/String;Landroid/os/IBinder;)Landroid/os/Bundle;,max-target-r
Landroid/nfc/INfcAdapterExtras;->getCardEmulationRoute(Ljava/lang/String;)I,max-target-r
Landroid/nfc/INfcAdapterExtras;->getDriverName(Ljava/lang/String;)Ljava/lang/String;,max-target-r
Landroid/nfc/INfcAdapterExtras;->open(Ljava/lang/String;Landroid/os/IBinder;)Landroid/os/Bundle;,max-target-r
Landroid/nfc/INfcAdapterExtras;->setCardEmulationRoute(Ljava/lang/String;I)V,max-target-r
Landroid/nfc/INfcAdapterExtras;->transceive(Ljava/lang/String;[B)Landroid/os/Bundle;,max-target-r
Landroid/nfc/INfcCardEmulation$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcCardEmulation$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->getAidGroupForService(ILandroid/content/ComponentName;Ljava/lang/String;)Landroid/nfc/cardemulation/AidGroup;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->getInterfaceDescriptor()Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->getServices(ILjava/lang/String;)Ljava/util/List;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->isDefaultServiceForAid(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->isDefaultServiceForCategory(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->mRemote:Landroid/os/IBinder;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->registerAidGroupForService(ILandroid/content/ComponentName;Landroid/nfc/cardemulation/AidGroup;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->removeAidGroupForService(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->setDefaultForNextTap(ILandroid/content/ComponentName;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->setDefaultServiceForCategory(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->setPreferredService(Landroid/content/ComponentName;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->supportsAidPrefixRegistration()Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub$Proxy;->unsetPreferredService()Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;-><init>()V,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->DESCRIPTOR:Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_getAidGroupForService:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_getServices:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_isDefaultServiceForAid:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_isDefaultServiceForCategory:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_registerAidGroupForService:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_removeAidGroupForService:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_setDefaultForNextTap:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_setDefaultServiceForCategory:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_setPreferredService:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_supportsAidPrefixRegistration:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->TRANSACTION_unsetPreferredService:I,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcCardEmulation$Stub;->asInterface(Landroid/os/IBinder;)Landroid/nfc/INfcCardEmulation;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/INfcCardEmulation;->getAidGroupForService(ILandroid/content/ComponentName;Ljava/lang/String;)Landroid/nfc/cardemulation/AidGroup;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->getServices(ILjava/lang/String;)Ljava/util/List;,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->isDefaultServiceForAid(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->isDefaultServiceForCategory(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->registerAidGroupForService(ILandroid/content/ComponentName;Landroid/nfc/cardemulation/AidGroup;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->removeAidGroupForService(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->setDefaultForNextTap(ILandroid/content/ComponentName;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->setDefaultServiceForCategory(ILandroid/content/ComponentName;Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->setPreferredService(Landroid/content/ComponentName;)Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->supportsAidPrefixRegistration()Z,lo-prio,max-target-o
Landroid/nfc/INfcCardEmulation;->unsetPreferredService()Z,lo-prio,max-target-o
Landroid/nfc/INfcControllerAlwaysOnListener$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcControllerAlwaysOnListener$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcControllerAlwaysOnListener$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcControllerAlwaysOnListener$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/INfcDta$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcDta$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcDta$Stub$Proxy;->disableClient()V,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->disableDta()V,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->disableServer()V,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->enableClient(Ljava/lang/String;III)Z,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->enableDta()V,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->enableServer(Ljava/lang/String;IIII)Z,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->getInterfaceDescriptor()Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->mRemote:Landroid/os/IBinder;,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub$Proxy;->registerMessageService(Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;-><init>()V,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->DESCRIPTOR:Ljava/lang/String;,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_disableClient:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_disableDta:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_disableServer:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_enableClient:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_enableDta:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_enableServer:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->TRANSACTION_registerMessageService:I,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcDta$Stub;->asInterface(Landroid/os/IBinder;)Landroid/nfc/INfcDta;,lo-prio,max-target-o
Landroid/nfc/INfcDta$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/INfcDta;->disableClient()V,lo-prio,max-target-o
Landroid/nfc/INfcDta;->disableDta()V,lo-prio,max-target-o
Landroid/nfc/INfcDta;->disableServer()V,lo-prio,max-target-o
Landroid/nfc/INfcDta;->enableClient(Ljava/lang/String;III)Z,lo-prio,max-target-o
Landroid/nfc/INfcDta;->enableDta()V,lo-prio,max-target-o
Landroid/nfc/INfcDta;->enableServer(Ljava/lang/String;IIII)Z,lo-prio,max-target-o
Landroid/nfc/INfcDta;->registerMessageService(Ljava/lang/String;)Z,lo-prio,max-target-o
Landroid/nfc/INfcEventCallback$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcEventCallback$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcEventCallback$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcEventCallback$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/nfc/INfcFCardEmulation$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/nfc/INfcFCardEmulation$Stub$Proxy;-><init>(Landroid/os/IBinder;)V,lo-prio,max-target-o
